9.94021E-07	1.31031E-08	1.85698E+05	7.43023E+03
1.57095E-06	2.07081E-08	2.73810E+05	1.09558E+04
6.88738E-07	9.07889E-09	1.31958E+05	5.27998E+03
5.03474E-07	6.63676E-09	1.01449E+05	4.05924E+03
1.56285E-06	2.06014E-08	2.94467E+05	1.17824E+04
2.21857E-06	2.92450E-08	4.17820E+05	1.67180E+04
1.42231E-06	1.87487E-08	2.67405E+05	1.06995E+04
6.35102E-07	8.37186E-09	1.25650E+05	5.02758E+03
