1.043727E-06	1.343155E-08	1.856978E+05	7.430233E+03
1.633281E-06	2.111977E-08	2.738095E+05	1.095580E+04
7.302147E-07	9.353121E-09	1.319582E+05	5.279977E+03
5.390243E-07	6.871950E-09	1.014493E+05	4.059239E+03
1.625024E-06	2.101198E-08	2.944673E+05	1.178237E+04
2.292526E-06	2.973324E-08	4.178201E+05	1.671802E+04
1.481646E-06	1.914066E-08	2.674048E+05	1.069954E+04
6.749549E-07	8.635398E-09	1.256504E+05	5.027585E+03
